,Date,Open,High,Low,Close,Adj Close,Volume,%K,%D,RSI,ADX,EMA_8,EMA_21,EMA_34,EMA_55,EMA_89,SMA_50,SMA_100,SMA_200,ATR,UpperBand1,LowerBand1,UpperBand2,LowerBand2,UpperBand3,LowerBand3,date
64,2022-04-05,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4525.1201171875,4800620000,17.654185140448533,45.17210272115174,26.764346345461746,24.18590712654845,4542.55,4480.32,4455.9,4448.27,4450.23,4418.33,,,77.51639590250655,4557.84,4402.8,4635.35,4325.29,4712.87,4247.77,19087.0
65,2022-04-06,4494.169921875,4503.93994140625,4450.0400390625,4481.14990234375,4481.14990234375,4986830000,16.613212762184883,34.17083344531891,13.79043541437315,22.55712302820871,4528.91,4480.39,4457.37,4449.56,4451.12,4420.83,,,77.40038077024433,4557.79,4402.99,4635.19,4325.59,4712.59,4248.19,19088.0
66,2022-04-07,4474.64990234375,4521.16015625,4450.2998046875,4500.2099609375,4500.2099609375,4821490000,26.79161842777726,20.35300544347022,39.299816186714715,20.879883243068438,4522.53,4482.2,4459.87,4451.54,4452.52,4423.83,,,77.08895080797079,4559.29,4405.11,4636.38,4328.02,4713.47,4250.93,19089.0
67,2022-04-08,4494.14990234375,4520.41015625,4474.60009765625,4488.27978515625,4488.27978515625,4083200000,21.515641870266023,21.640157686742715,28.677158467206198,19.331661902938954,4514.92,4482.75,4461.52,4452.97,4453.53,4427.07,,,75.59947975015075,4558.35,4407.15,4633.95,4331.55,4709.55,4255.95,19090.0
68,2022-04-11,4462.64013671875,4464.35009765625,4408.3798828125,4412.52978515625,4412.52978515625,4266290000,2.131544297448116,16.812934865163793,6.469772177877815,18.884008971672912,4492.17,4476.36,4458.67,4451.4,4452.38,4426.68,,,75.80426177841738,4552.16,4400.56,4627.97,4324.75,4703.77,4248.95,19093.0
69,2022-04-12,4437.58984375,4471.0,4381.33984375,4397.4501953125,4397.4501953125,4152090000,7.595268898393654,10.414151688702594,4.945108529313302,18.86291784097816,4471.12,4469.18,4455.12,4449.31,4450.84,4424.32,,,76.46406627706418,4545.64,4392.72,4622.11,4316.25,4698.57,4239.79,19094.0
70,2022-04-13,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,4446.58984375,3828150000,30.762289308060275,13.496367501300677,62.51602844870338,18.84344910495223,4465.67,4467.12,4454.62,4449.21,4450.72,4422.32,,,75.7381453382754,4542.86,4391.38,4618.6,4315.64,4694.33,4239.91,19095.0
71,2022-04-14,4449.1201171875,4460.4599609375,4390.77001953125,4392.58984375,4392.58984375,4083090000,5.303842984148323,14.553800396867414,26.81790958049369,18.675342353067798,4449.43,4460.34,4451.02,4447.02,4449.11,4418.38,,,75.45013562722657,4535.79,4384.89,4611.24,4309.44,4686.69,4233.99,19096.0
72,2022-04-18,4385.6298828125,4410.31005859375,4370.2998046875,4391.68994140625,4391.68994140625,3910490000,14.178766320777312,16.748299537661964,26.317042315334092,18.858972355266683,4436.6,4454.09,4447.59,4444.9,4447.52,4416.67,,,73.76252221194197,4527.85,4380.33,4601.62,4306.56,4675.38,4232.8,19100.0
73,2022-04-19,4390.6298828125,4471.02978515625,4390.6298828125,4462.2099609375,4462.2099609375,4108120000,60.92399712586014,26.802202143595252,81.23754252674547,17.67657419468325,4442.29,4454.83,4448.43,4445.56,4447.93,4415.9,,,74.07858793250426,4528.91,4380.75,4602.99,4306.67,4677.07,4232.59,19101.0
74,2022-04-20,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4459.4501953125,4290450000,59.38990196014651,44.83088846892798,76.75948899254746,16.389197386717747,4446.1,4455.25,4449.07,4446.09,4448.24,4415.41,,,72.43343009940882,4527.68,4382.82,4600.12,4310.38,4672.55,4237.95,19102.0
75,2022-04-21,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4393.66015625,4636890000,16.377123648276264,45.56367424476097,21.156636666950746,16.199447193367714,4434.45,4449.65,4445.87,4444.09,4446.76,4412.86,,,75.10182516907983,4524.75,4374.55,4599.85,4299.45,4674.96,4224.34,19103.0
76,2022-04-22,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4271.77978515625,4651940000,1.6956102027208584,25.820878603714537,5.742977707968166,17.512539064374547,4398.3,4433.47,4435.81,4437.54,4442.03,4406.55,,,77.52745440209983,4511.0,4355.94,4588.52,4278.42,4666.05,4200.89,19104.0
77,2022-04-25,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,4296.1201171875,5240040000,30.53321068423803,16.201981511745046,26.98871609602024,19.351843454258677,4375.59,4420.97,4427.75,4432.18,4438.11,4402.39,,,78.5118706359284,4499.48,4342.46,4577.99,4263.95,4656.51,4185.43,19107.0
78,2022-04-26,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4175.2001953125,4689970000,0.047397542553022386,10.758739476503964,8.33102488908223,21.26866301012707,4331.06,4398.62,4413.18,4422.45,4431.08,4397.52,,,80.538928135408,4479.16,4318.08,4559.7,4237.54,4640.24,4157.0,19108.0
79,2022-04-27,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4183.9599609375,4769680000,6.016471330009681,12.199026518933572,16.67679236753466,23.141757963548002,4298.37,4379.09,4399.96,4413.44,4424.5,4393.17,,,80.40898196675762,4459.5,4298.68,4539.91,4218.27,4620.32,4137.86,19109.0
80,2022-04-28,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4287.5,4854180000,35.59595581978624,13.886608230782976,73.56694496872868,23.44151001421109,4295.96,4370.76,4393.48,4408.69,4420.86,4389.5,,,82.50808922429297,4453.27,4288.25,4535.78,4205.74,4618.28,4123.24,19110.0
81,2022-04-29,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,4131.93017578125,5084030000,1.968401057318311,14.526942735704738,24.106713031374852,24.369636476029832,4259.51,4349.04,4378.41,4398.28,4413.23,4382.63,,,86.35152377760045,4435.39,4262.69,4521.74,4176.34,4608.09,4089.99,19111.0
82,2022-05-02,4130.60986328125,4169.81005859375,4062.510009765625,4155.3798828125,4155.3798828125,5163790000,20.61805100487219,19.39413596065891,36.89663761952989,25.760670503780148,4236.37,4331.43,4365.57,4389.16,4406.45,4378.14,,,87.3490725895302,4418.78,4244.08,4506.13,4156.73,4593.48,4069.38,19114.0
83,2022-05-03,4159.77978515625,4200.10009765625,4147.080078125,4175.47998046875,4175.47998046875,4582050000,34.94059965914557,19.175683907112017,51.04111439420544,26.451681122827477,4222.84,4317.25,4354.63,4381.15,4400.41,4374.67,,,85.71435577723113,4402.96,4231.54,4488.68,4145.82,4574.39,4060.11,19115.0
84,2022-05-04,4181.18017578125,4307.66015625,4148.91015625,4300.169921875,4300.169921875,5136360000,96.63321656073084,50.73062240824953,87.0512658890819,25.30351900878978,4240.02,4315.7,4351.5,4378.12,4397.79,4374.58,,,89.19224359736299,4404.89,4226.51,4494.08,4137.32,4583.28,4048.12,19116.0
85,2022-05-05,4270.43017578125,4270.43017578125,4106.009765625,4146.8701171875,4146.8701171875,5077030000,34.30106683634927,55.29162768540855,30.99495049829396,24.715282661906866,4219.32,4300.34,4339.73,4369.48,4391.27,4373.0,,,94.19071562844094,4394.53,4206.15,4488.72,4111.96,4582.91,4017.77,19117.0
86,2022-05-06,4128.169921875,4157.68994140625,4067.909912109375,4123.33984375,4123.33984375,5116940000,24.733588717562842,51.88929070488098,25.87913787213131,24.568194807570894,4197.99,4284.25,4327.29,4360.31,4384.34,4369.7,,,93.98068294598542,4378.23,4190.27,4472.21,4096.29,4566.19,4002.31,19118.0
87,2022-05-09,4081.27001953125,4081.27001953125,3975.47998046875,3991.239990234375,3991.239990234375,5954520000,4.733159022352964,21.255938192088347,9.0701236077401,25.270247517567675,4152.05,4257.61,4307.98,4346.56,4374.2,4361.83,,,96.54635820004565,4354.16,4161.06,4450.7,4064.52,4547.25,3967.97,19121.0
88,2022-05-10,4035.179931640625,4068.820068359375,3958.169921875,4001.050048828125,4001.050048828125,5885820000,12.269334801245117,13.912027513720298,17.070337533178503,26.060232073851576,4118.49,4234.28,4290.34,4333.72,4364.61,4354.37,,,97.21796716596609,4331.5,4137.06,4428.72,4039.84,4525.93,3942.63,19122.0
89,2022-05-11,3990.080078125,4049.090087890625,3928.820068359375,3935.179931640625,3935.179931640625,5816140000,1.6787725176238892,6.227088780407314,7.82496677400286,27.030580105946378,4077.76,4207.08,4269.95,4318.93,4353.61,4346.95,,,98.31568394526532,4305.4,4108.76,4403.71,4010.45,4502.03,3912.13,19123.0
90,2022-05-12,3903.949951171875,3964.800048828125,3858.8701171875,3930.080078125,3930.080078125,6286450000,15.867099253417935,9.938402190762304,7.219502199271446,28.452519190481414,4044.94,4181.9,4250.43,4304.51,4342.8,4337.82,,,98.67826716885388,4280.58,4083.22,4379.26,3984.54,4477.93,3885.87,19124.0
91,2022-05-13,3963.89990234375,4038.8798828125,3963.89990234375,4023.889892578125,4023.889892578125,5183340000,36.769928257619775,18.105266676220523,75.87988336605889,28.49502873279513,4040.26,4167.53,4237.43,4294.12,4334.69,4331.03,,,99.16024514593227,4266.69,4068.37,4365.85,3969.21,4465.01,3870.05,19125.0
92,2022-05-16,4013.02001953125,4046.4599609375,3983.989990234375,4008.010009765625,4008.010009765625,4415030000,36.23769835384844,29.624908621628705,60.677653326982615,28.411007457650726,4033.09,4153.03,4224.27,4283.55,4326.4,4324.61,,,97.4130892200843,4250.44,4055.62,4347.86,3958.2,4445.27,3860.79,19128.0
93,2022-05-17,4052.0,4090.719970703125,4033.929931640625,4088.85009765625,4088.85009765625,4841410000,76.96275876944294,49.99012846030371,87.06421721459216,27.61953156570108,4045.48,4147.19,4216.5,4276.36,4320.4,4322.37,,,96.71294025424696,4243.9,4050.48,4340.62,3953.76,4437.33,3857.05,19129.0
94,2022-05-18,4051.97998046875,4051.97998046875,3911.909912109375,3923.679931640625,3923.679931640625,5103220000,27.953355790564384,47.05127097128525,23.266336963832913,28.014388267014343,4018.42,4126.87,4199.7,4263.35,4310.4,4317.43,,,100.53328526818161,4227.4,4026.34,4327.94,3925.8,4428.47,3825.27,19130.0
95,2022-05-19,3899.0,3945.9599609375,3876.580078125,3900.7900390625,3900.7900390625,5113550000,18.080633323399923,40.998915961135744,19.338665181208427,28.65342124469723,3992.28,4106.31,4182.56,4250.0,4300.11,4309.88,,,99.04978991314916,4205.36,4007.26,4304.41,3908.21,4403.46,3809.16,19131.0
96,2022-05-20,3927.760009765625,3943.419921875,3810.320068359375,3901.360107421875,3901.360107421875,5130730000,32.467928234472595,26.167305782812292,20.011253382789093,29.72009493061775,3972.07,4087.68,4166.44,4237.17,4290.11,4302.72,,,100.67122151326706,4188.35,3987.01,4289.02,3886.34,4389.69,3785.67,19132.0
97,2022-05-23,3919.419921875,3981.8798828125,3909.0400390625,3973.75,3973.75,4420030000,58.284589357763664,36.27771697187872,74.34368371629586,30.07239468182054,3972.45,4077.32,4155.39,4227.48,4282.21,4298.11,,,99.71162884076028,4177.03,3977.61,4276.74,3877.9,4376.45,3778.19,19135.0
98,2022-05-24,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,3941.47998046875,4923190000,46.77601918298189,45.842845591739376,46.30291703166601,30.661482772536107,3965.56,4064.97,4143.13,4216.98,4273.72,4293.48,,,99.65965209536695,4164.63,3965.31,4264.29,3865.65,4363.95,3765.99,19136.0
99,2022-05-25,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,3978.72998046875,4802560000,60.06061724761823,55.040408596121246,71.29678268021915,30.48617425945226,3968.49,4057.13,4133.71,4208.24,4266.39,4287.8,4370.84,,98.45205193978398,4155.58,3958.68,4254.03,3860.23,4352.49,3761.77,19137.0
100,2022-05-26,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4057.840087890625,4709970000,88.27393214559982,65.03685619206664,90.3585149026143,29.206041681503716,3988.35,4057.2,4129.37,4202.73,4261.22,4281.8,4363.46,,98.354807185955,4155.55,3958.85,4253.91,3860.49,4352.26,3762.14,19138.0
101,2022-05-27,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4158.240234375,4375620000,99.92819603044657,82.75424847455487,96.40998253341094,26.9835919097045,4026.1,4066.38,4131.02,4201.1,4258.68,4276.73,4357.1,,98.46410905730833,4164.84,3967.92,4263.31,3869.45,4361.77,3770.99,19139.0
102,2022-05-31,4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,4132.14990234375,6822640000,89.89163619055283,92.69792145553306,72.69608008239317,24.999407731661243,4049.67,4072.36,4131.08,4198.58,4255.56,4270.11,4351.42,,96.79724486112698,4169.16,3975.56,4265.95,3878.77,4362.75,3781.97,19143.0
103,2022-06-01,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4101.22998046875,4531800000,81.25526356525185,90.35836526208374,45.922933146085036,23.36365479238424,4061.13,4074.99,4129.37,4195.02,4251.76,4262.92,4345.47,,96.60165898232331,4171.59,3978.39,4268.19,3881.79,4364.79,3785.19,19144.0
104,2022-06-02,4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4176.81982421875,4405790000,99.77182959400847,90.30624311660438,80.69164950704106,21.707743962348193,4086.84,4084.24,4132.09,4194.36,4249.92,4256.22,4340.47,,96.91299181352221,4181.15,3987.33,4278.07,3890.41,4374.98,3793.5,19145.0
105,2022-06-03,4137.56982421875,4142.669921875,4098.669921875,4108.5400390625,4108.5400390625,3711110000,77.19103337133481,86.0727088435317,37.330627315968535,20.179210888468766,4091.66,4086.45,4130.74,4191.23,4246.46,4249.27,4334.85,,96.01951136258069,4182.47,3990.43,4278.49,3894.41,4374.51,3798.39,19146.0
106,2022-06-06,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4121.43017578125,4332700000,77.78847892534692,84.9171139635634,47.90110884756893,18.866540244907476,4098.27,4089.63,4130.21,4188.68,4243.41,4241.29,4328.93,,94.3157130164459,4183.95,3995.31,4278.26,3901.0,4372.58,3806.68,19149.0
107,2022-06-07,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4160.68017578125,4248210000,91.27592203078372,82.0851447758218,74.29996987508382,17.6139366129068,4112.14,4096.09,4131.95,4187.66,4241.39,4233.64,4323.28,,93.856389628758,4189.95,4002.23,4283.8,3908.38,4377.66,3814.52,19150.0
108,2022-06-08,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4115.77001953125,4159470000,40.43995383782001,69.83478493131689,34.40521136630177,16.45768710644464,4112.95,4097.88,4131.03,4185.05,4238.33,4224.45,4317.84,,91.93370347828143,4189.81,4005.95,4281.75,3914.01,4373.68,3822.08,19151.0
109,2022-06-09,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4017.820068359375,4134170000,0.40548030306721566,44.04045205722364,10.294299165704459,16.646457646408543,4091.81,4090.6,4124.55,4178.96,4232.98,4212.17,4311.39,,92.40972596889898,4183.01,3998.19,4275.42,3905.78,4367.83,3813.37,19152.0
110,2022-06-10,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,3900.860107421875,4889640000,0.2524592328513897,13.699297791246197,3.8503472195715887,18.011716476665324,4049.38,4073.35,4111.75,4168.85,4224.94,4198.14,4304.63,,93.61212741085617,4166.96,3979.74,4260.57,3886.13,4354.19,3792.51,19153.0
111,2022-06-13,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,3749.6298828125,5636890000,3.458821727818917,1.3722537545791649,1.470284786206662,20.416165916689128,3982.77,4043.92,4091.03,4153.62,4213.45,4182.53,4296.8,,97.0858384195654,4141.01,3946.83,4238.09,3849.75,4335.18,3752.66,19156.0
112,2022-06-14,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,3735.47998046875,5153890000,6.434907850196405,3.382062936955561,1.3178452210687084,22.79432991820756,3927.81,4015.88,4070.68,4138.44,4201.92,4166.32,4289.33,,95.9150842091099,4111.8,3919.96,4207.71,3824.05,4303.63,3728.13,19157.0
113,2022-06-15,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,3789.989990234375,5530480000,18.205589562101938,9.36643971337241,45.14062409312616,24.01475943511196,3897.19,3995.35,4054.62,4125.79,4192.0,4150.46,4283.25,,96.83627114037253,4092.19,3898.51,4189.02,3801.68,4285.86,3704.84,19158.0
114,2022-06-16,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,3666.77001953125,5644930000,5.141977191403257,9.92749153456719,15.008415369687341,25.66962113979343,3845.98,3965.47,4032.44,4109.14,4179.37,4133.3,4275.82,,99.37835207193218,4064.85,3866.09,4164.23,3766.71,4263.61,3667.33,19159.0
115,2022-06-17,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,3674.840087890625,8520740000,7.256286293095646,10.201284348866936,21.84220802423586,27.2149688146147,3807.95,3939.05,4011.98,4093.4,4167.27,4117.17,4269.0,,98.01937548517351,4037.07,3841.03,4135.09,3743.01,4233.11,3644.99,19160.0
116,2022-06-21,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,3764.7900390625,5292260000,26.526745962715935,12.975003149071602,72.01072381053581,27.493530602739852,3798.36,3923.21,3997.84,4081.5,4157.63,4102.46,4263.15,,98.34272972174263,4021.55,3824.87,4119.9,3726.52,4218.24,3628.18,19164.0
117,2022-06-22,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,3759.889892578125,5058990000,36.44816818458988,23.41040014680048,67.30380491700953,27.41846673635933,3789.81,3908.36,3984.23,4069.85,4148.12,4087.9,4257.48,,97.66450914719536,4006.02,3810.7,4103.69,3713.03,4201.35,3615.37,19165.0
118,2022-06-23,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,3795.72998046875,5098640000,78.9248970819051,47.29993707640363,83.28550162751279,27.336774877551324,3791.13,3898.12,3973.45,4059.93,4139.71,4075.56,4251.12,,95.82620197798367,3993.95,3802.29,4089.77,3706.47,4185.6,3610.64,19166.0
119,2022-06-24,3821.75,3913.64990234375,3821.75,3911.739990234375,3911.739990234375,8120260000,99.3099524561388,71.56100590754458,95.98627154862929,25.68151623248235,3817.93,3899.36,3969.92,4054.57,4134.28,4065.85,4245.08,,96.8782838778416,3996.24,3802.48,4093.12,3705.6,4189.99,3608.73,19167.0
120,2022-06-27,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,3900.110107421875,4325310000,90.50717648727756,89.58067534177383,83.29600498336634,23.975977765161076,3836.19,3899.43,3965.93,4048.98,4128.71,4054.92,4238.62,,94.07741600717057,3993.51,3805.35,4087.58,3711.28,4181.66,3617.2,19170.0
121,2022-06-28,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,3821.550048828125,4270120000,59.7689043261698,83.19534442319538,29.896447256467056,23.177858801596166,3832.94,3892.35,3957.67,4040.76,4121.41,4043.49,4230.94,,95.58421595176958,3987.93,3796.77,4083.52,3701.18,4179.1,3605.6,19171.0
122,2022-06-29,3825.090087890625,3836.5,3799.02001953125,3818.830078125,3818.830078125,4211240000,58.88862639190343,69.72156906845025,28.62569202744689,22.662270706017463,3829.8,3885.67,3949.73,4032.75,4114.23,4032.04,4224.35,,92.81734759543531,3978.49,3792.85,4071.3,3700.04,4164.12,3607.22,19172.0
123,2022-06-30,3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,3785.3798828125,4840070000,30.392456898149277,49.683329205407496,13.99475648992501,22.786325228434706,3819.93,3876.55,3940.33,4023.81,4106.45,4018.5,4217.2,,92.22223906038482,3968.77,3784.33,4060.99,3692.11,4153.22,3599.88,19173.0
124,2022-07-01,3781.0,3829.820068359375,3752.10009765625,3825.330078125,3825.330078125,4046950000,47.17537730650503,45.48548686551923,61.273924953194765,22.73038253680653,3821.13,3871.89,3933.76,4016.65,4099.8,4005.82,4210.62,,91.53165485289625,3963.42,3780.36,4054.95,3688.83,4146.48,3597.3,19174.0
125,2022-07-05,3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,3831.389892578125,5076590000,44.75114033919715,40.77299151461714,66.8091325992356,22.78421778587826,3823.41,3868.21,3927.9,4009.96,4093.46,3994.57,4203.72,,91.46490380335358,3959.67,3776.75,4051.14,3685.28,4142.6,3593.82,19178.0
126,2022-07-06,3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,3845.080078125,4417720000,51.35868572593445,47.76173445721221,79.83321447400503,22.18383640378706,3828.23,3866.11,3923.17,4004.02,4087.6,3986.04,4196.29,,90.03989861852126,3956.15,3776.07,4046.19,3686.03,4136.23,3595.99,19179.0
127,2022-07-07,3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,3902.6201171875,4057770000,79.13029030779437,58.413372124308644,95.30843682652737,21.004250210631287,3844.76,3869.43,3921.99,4000.36,4083.25,3978.17,4190.28,,88.87370366942501,3958.3,3780.56,4047.18,3691.68,4136.05,3602.81,19180.0
128,2022-07-08,3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3899.3798828125,3521620000,77.56639655170382,69.35179086181087,87.72670684389865,19.79251789210217,3856.9,3872.15,3920.7,3996.72,4078.92,3972.65,4185.09,,86.98257073799407,3959.13,3785.17,4046.12,3698.18,4133.1,3611.2,19181.0
129,2022-07-11,3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3854.429931640625,3423480000,64.37188426574566,73.68952370841461,27.354001905538425,18.9913382329242,3856.35,3870.54,3916.91,3991.59,4073.65,3966.06,4179.61,,85.32434889853602,3955.86,3785.22,4041.19,3699.89,4126.51,3614.57,19184.0
130,2022-07-12,3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3818.800048828125,3817210000,44.55880116863793,62.16569399536246,13.08179218594546,18.860414598346004,3848.0,3865.84,3911.3,3985.37,4067.67,3956.69,4173.09,,84.64460869801049,3950.48,3781.2,4035.13,3696.55,4119.77,3611.91,19185.0
131,2022-07-13,3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,3801.780029296875,4109390000,33.84719481719888,47.59262675052748,8.730052844536104,19.27171098427478,3837.73,3860.01,3905.04,3978.76,4061.44,3950.09,4166.36,,83.96485938128974,3943.97,3776.05,4027.94,3692.08,4111.9,3608.12,19186.0
132,2022-07-14,3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,3790.3798828125,4199690000,34.944574334358954,37.783523440065245,6.038919393485898,20.07578891114459,3827.21,3853.68,3898.49,3971.98,4055.1,3942.79,4160.46,,83.78653134899618,3937.47,3769.89,4021.25,3686.11,4105.04,3602.32,19187.0
133,2022-07-15,3818.0,3863.6201171875,3817.179931640625,3863.159912109375,3863.159912109375,4143800000,71.90001809918851,46.897262416915446,80.96395209036098,19.582526241721016,3835.2,3854.54,3896.47,3968.06,4050.61,3936.54,4155.6,,83.28432673118684,3937.82,3771.26,4021.11,3687.97,4104.39,3604.69,19188.0
134,2022-07-18,3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,3830.85009765625,4046870000,55.49409544966566,54.11289596107104,47.40287662243141,18.498553413843275,3834.23,3852.39,3892.72,3963.12,4045.48,3927.15,4150.86,,83.30936158178508,3935.7,3769.08,4019.01,3685.77,4102.32,3602.46,19191.0
135,2022-07-19,3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,3936.68994140625,4041070000,98.57039304123711,75.3215021966971,85.84479507074262,17.219238931115424,3857.0,3860.05,3895.23,3962.17,4042.95,3922.95,4147.98,,84.53081869396199,3944.58,3775.52,4029.11,3690.99,4113.64,3606.46,19192.0
136,2022-07-20,3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,3959.89990234375,4185300000,94.3659221711199,82.81013688734089,89.28084116949816,16.528200212984757,3879.87,3869.13,3898.93,3962.09,4041.01,3919.68,4144.69,,82.98648701880309,3952.12,3786.14,4035.1,3703.16,4118.09,3620.17,19193.0
137,2022-07-21,3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,3998.949951171875,4132790000,99.87754728889874,97.60462083375192,94.10000463927955,16.236292410310543,3906.33,3880.93,3904.64,3963.42,4040.03,3919.83,4140.83,,82.44666127906842,3963.38,3798.48,4045.82,3716.04,4128.27,3633.59,19194.0
138,2022-07-22,3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3961.6298828125,3979240000,82.53228855069983,92.25858600357283,50.60953249134948,16.14809876407361,3918.62,3888.27,3907.9,3963.35,4038.21,3919.05,4136.71,,82.02443140789254,3970.29,3806.25,4052.32,3724.22,4134.34,3642.2,19195.0
139,2022-07-25,3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3966.840087890625,3568340000,84.32347638663671,88.91110407541176,56.254716424276516,16.066689244470286,3929.33,3895.41,3911.27,3963.48,4036.55,3919.68,4133.31,,79.63470076421312,3975.04,3815.78,4054.68,3736.14,4134.31,3656.51,19198.0
140,2022-07-26,3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3921.050048828125,3778950000,53.19579637027451,73.35052043587035,18.695450767352156,15.344484617480033,3927.49,3897.74,3911.83,3961.95,4033.87,3919.5,4128.66,,78.51400537811963,3976.25,3819.23,4054.77,3740.71,4133.28,3662.2,19199.0
141,2022-07-27,3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4023.610107421875,4112180000,92.7805465616125,76.7666064395079,79.62728684727423,15.918482560728004,3948.85,3909.18,3918.22,3964.17,4033.64,3919.49,4125.26,,80.41857701561989,3989.6,3828.76,4070.02,3748.34,4150.44,3667.92,19200.0
142,2022-07-28,4026.1298828125,4078.949951171875,3992.969970703125,4072.429931640625,4072.429931640625,4413000000,97.01218018211537,80.99617437133412,88.1102785888269,16.9156138275408,3976.31,3924.03,3927.03,3968.06,4034.53,3920.78,4122.7,,80.68340575148324,4004.71,3843.35,4085.4,3762.66,4166.08,3681.98,19201.0
143,2022-07-29,4087.330078125,4140.14990234375,4079.219970703125,4130.2900390625,4130.2900390625,4616360000,95.70207616986089,95.16493430452958,94.01621779140119,18.475915922190687,4010.53,3942.78,3938.65,3973.88,4036.75,3921.61,4121.99,,80.06609932060903,4022.85,3862.71,4102.91,3782.65,4182.98,3702.58,19202.0
144,2022-08-01,4112.3798828125,4144.9501953125,4096.02001953125,4118.6298828125,4118.6298828125,4202810000,88.76209835040262,93.82545156745964,78.3335412952949,19.963734432522696,4034.55,3958.76,3948.94,3979.08,4038.64,3925.51,4121.47,,78.58343629492526,4037.34,3880.18,4115.93,3801.59,4194.51,3723.01,19205.0
145,2022-08-02,4104.2099609375,4140.47021484375,4079.81005859375,4091.18994140625,4091.18994140625,4727710000,77.04615224246216,87.17010892090855,43.88182357112787,20.96871017012903,4047.14,3970.8,3957.07,3983.1,4039.85,3929.32,4119.6,,77.72994676897645,4048.53,3893.07,4126.26,3815.34,4203.99,3737.61,19206.0
146,2022-08-03,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4155.169921875,4351760000,95.13847645021357,86.98224234769278,81.60629762995322,22.20236198397001,4071.15,3987.56,3968.39,3989.28,4042.51,3934.39,4118.56,,77.66995953444186,4065.23,3909.89,4142.9,3832.22,4220.57,3754.55,19207.0
147,2022-08-04,4154.85009765625,4161.2900390625,4135.419921875,4151.93994140625,4151.93994140625,4283320000,93.8812841796179,88.68863762409786,76.41938457542912,23.34111750443861,4089.1,4002.51,3978.88,3995.11,4045.04,3937.96,4118.03,,75.20330037506368,4077.71,3927.31,4152.92,3852.1,4228.12,3776.9,19208.0
148,2022-08-05,4115.8701171875,4151.580078125,4107.31005859375,4145.18994140625,4145.18994140625,4085940000,89.60819890727905,92.87598651237018,60.37928291599324,23.683843102906255,4101.56,4015.48,3988.38,4000.5,4047.34,3942.03,4117.75,,73.74742334827494,4089.23,3941.73,4162.97,3867.99,4236.72,3794.24,19209.0
